Time_h,Well,OD,Drug_h,Conc_h,Conch_flag,DRUGH_FLAG,Drug_v,DRUGV_FLAG,Conc_v,Concv_flag,Comb_id,Comb,Comb_flags,Full.name,Well_letter,Well_number,quadrant.id,Time_points,plate_id,plate_tp,plate_wellID,mean_1sttp,OD_no1st,strain
1.154166667,E4,0.179,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,3,CB16.CB_16_N_1,CB16.CB_16_N_1_3,CB16.CB_16_N_1_E4,0.1631,0.0408,N
1.731111111,E4,0.2447,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,4,CB16.CB_16_N_1,CB16.CB_16_N_1_4,CB16.CB_16_N_1_E4,0.1631,0.05915,N
2.308333333,E4,0.1482,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,5,CB16.CB_16_N_1,CB16.CB_16_N_1_5,CB16.CB_16_N_1_E4,0.1631,0.0775,N
2.885277778,E4,0.2365,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,6,CB16.CB_16_N_1,CB16.CB_16_N_1_6,CB16.CB_16_N_1_E4,0.1631,0.0734,N
3.510277778,E4,0.2198,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,7,CB16.CB_16_N_1,CB16.CB_16_N_1_7,CB16.CB_16_N_1_E4,0.1631,0.0567,N
4.0875,E4,0.2313,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,8,CB16.CB_16_N_1,CB16.CB_16_N_1_8,CB16.CB_16_N_1_E4,0.1631,0.0682,N
4.664444444,E4,0.236,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,9,CB16.CB_16_N_1,CB16.CB_16_N_1_9,CB16.CB_16_N_1_E4,0.1631,0.0729,N
5.241388889,E4,0.081,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,10,CB16.CB_16_N_1,CB16.CB_16_N_1_10,CB16.CB_16_N_1_E4,0.1631,0.07245,N
5.818333333,E4,0.2351,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,11,CB16.CB_16_N_1,CB16.CB_16_N_1_11,CB16.CB_16_N_1_E4,0.1631,0.072,N
6.395555556,E4,0.2445,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,12,CB16.CB_16_N_1,CB16.CB_16_N_1_12,CB16.CB_16_N_1_E4,0.1631,0.0814,N
6.972777778,E4,0.1956,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,13,CB16.CB_16_N_1,CB16.CB_16_N_1_13,CB16.CB_16_N_1_E4,0.1631,0.0844,N
7.55,E4,0.2505,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,14,CB16.CB_16_N_1,CB16.CB_16_N_1_14,CB16.CB_16_N_1_E4,0.1631,0.0874,N
8.126666667,E4,0.2712,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,15,CB16.CB_16_N_1,CB16.CB_16_N_1_15,CB16.CB_16_N_1_E4,0.1631,0.1081,N
8.703888889,E4,0.2882,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,16,CB16.CB_16_N_1,CB16.CB_16_N_1_16,CB16.CB_16_N_1_E4,0.1631,0.1251,N
9.281111111,E4,0.2923,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,17,CB16.CB_16_N_1,CB16.CB_16_N_1_17,CB16.CB_16_N_1_E4,0.1631,0.1292,N
9.858055556,E4,0.3013,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,18,CB16.CB_16_N_1,CB16.CB_16_N_1_18,CB16.CB_16_N_1_E4,0.1631,0.1382,N
10.43527778,E4,0.3295,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,19,CB16.CB_16_N_1,CB16.CB_16_N_1_19,CB16.CB_16_N_1_E4,0.1631,0.1664,N
11.01222222,E4,0.3352,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,20,CB16.CB_16_N_1,CB16.CB_16_N_1_20,CB16.CB_16_N_1_E4,0.1631,0.1721,N
11.58833333,E4,0.352,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,21,CB16.CB_16_N_1,CB16.CB_16_N_1_21,CB16.CB_16_N_1_E4,0.1631,0.1889,N
12.16527778,E4,0.3611,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,22,CB16.CB_16_N_1,CB16.CB_16_N_1_22,CB16.CB_16_N_1_E4,0.1631,0.198,N
12.74138889,E4,0.3656,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,23,CB16.CB_16_N_1,CB16.CB_16_N_1_23,CB16.CB_16_N_1_E4,0.1631,0.2025,N
13.31833333,E4,0.3612,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,24,CB16.CB_16_N_1,CB16.CB_16_N_1_24,CB16.CB_16_N_1_E4,0.1631,0.1981,N
13.89527778,E4,0.3792,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,25,CB16.CB_16_N_1,CB16.CB_16_N_1_25,CB16.CB_16_N_1_E4,0.1631,0.2161,N
0,E5,0.1621,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,1,CB16.CB_16_N_1,CB16.CB_16_N_1_1,CB16.CB_16_N_1_E5,0.1621,0,N
0.577222222,E5,0.193,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,2,CB16.CB_16_N_1,CB16.CB_16_N_1_2,CB16.CB_16_N_1_E5,0.1621,0,N
1.154166667,E5,0.2115,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,3,CB16.CB_16_N_1,CB16.CB_16_N_1_3,CB16.CB_16_N_1_E5,0.1621,0.0541,N
1.731111111,E5,0.2703,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,4,CB16.CB_16_N_1,CB16.CB_16_N_1_4,CB16.CB_16_N_1_E5,0.1621,0.078675,N
2.308333333,E5,0.1708,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,5,CB16.CB_16_N_1,CB16.CB_16_N_1_5,CB16.CB_16_N_1_E5,0.1621,0.10325,N
2.885277778,E5,0.2604,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,6,CB16.CB_16_N_1,CB16.CB_16_N_1_6,CB16.CB_16_N_1_E5,0.1621,0.0983,N
3.510277778,E5,0.248,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,7,CB16.CB_16_N_1,CB16.CB_16_N_1_7,CB16.CB_16_N_1_E5,0.1621,0.0859,N
4.0875,E5,0.2587,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,8,CB16.CB_16_N_1,CB16.CB_16_N_1_8,CB16.CB_16_N_1_E5,0.1621,0.0966,N
4.664444444,E5,0.2649,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,9,CB16.CB_16_N_1,CB16.CB_16_N_1_9,CB16.CB_16_N_1_E5,0.1621,0.1028,N
5.241388889,E5,0.1079,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,10,CB16.CB_16_N_1,CB16.CB_16_N_1_10,CB16.CB_16_N_1_E5,0.1621,0.10405,N
5.818333333,E5,0.2674,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,11,CB16.CB_16_N_1,CB16.CB_16_N_1_11,CB16.CB_16_N_1_E5,0.1621,0.1053,N
6.395555556,E5,0.2781,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,12,CB16.CB_16_N_1,CB16.CB_16_N_1_12,CB16.CB_16_N_1_E5,0.1621,0.116,N
6.972777778,E5,0.2275,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,13,CB16.CB_16_N_1,CB16.CB_16_N_1_13,CB16.CB_16_N_1_E5,0.1621,0.12175,N
7.55,E5,0.2896,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,14,CB16.CB_16_N_1,CB16.CB_16_N_1_14,CB16.CB_16_N_1_E5,0.1621,0.1275,N
8.126666667,E5,0.3129,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,15,CB16.CB_16_N_1,CB16.CB_16_N_1_15,CB16.CB_16_N_1_E5,0.1621,0.1508,N
8.703888889,E5,0.3291,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,16,CB16.CB_16_N_1,CB16.CB_16_N_1_16,CB16.CB_16_N_1_E5,0.1621,0.167,N
9.281111111,E5,0.3338,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,17,CB16.CB_16_N_1,CB16.CB_16_N_1_17,CB16.CB_16_N_1_E5,0.1621,0.1717,N
9.858055556,E5,0.3385,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,18,CB16.CB_16_N_1,CB16.CB_16_N_1_18,CB16.CB_16_N_1_E5,0.1621,0.1764,N
10.43527778,E5,0.3513,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,19,CB16.CB_16_N_1,CB16.CB_16_N_1_19,CB16.CB_16_N_1_E5,0.1621,0.1892,N
11.01222222,E5,0.3512,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,20,CB16.CB_16_N_1,CB16.CB_16_N_1_20,CB16.CB_16_N_1_E5,0.1621,0.1891,N
11.58833333,E5,0.3693,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,21,CB16.CB_16_N_1,CB16.CB_16_N_1_21,CB16.CB_16_N_1_E5,0.1621,0.2072,N
12.16527778,E5,0.3599,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,22,CB16.CB_16_N_1,CB16.CB_16_N_1_22,CB16.CB_16_N_1_E5,0.1621,0.1978,N
12.74138889,E5,0.3636,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,23,CB16.CB_16_N_1,CB16.CB_16_N_1_23,CB16.CB_16_N_1_E5,0.1621,0.2015,N
13.31833333,E5,0.3522,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,24,CB16.CB_16_N_1,CB16.CB_16_N_1_24,CB16.CB_16_N_1_E5,0.1621,0.1901,N
13.89527778,E5,0.3668,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,25,CB16.CB_16_N_1,CB16.CB_16_N_1_25,CB16.CB_16_N_1_E5,0.1621,0.2047,N
0,E6,0.1639,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,1,CB16.CB_16_N_1,CB16.CB_16_N_1_1,CB16.CB_16_N_1_E6,0.1639,0,N
0.577222222,E6,0.2402,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,2,CB16.CB_16_N_1,CB16.CB_16_N_1_2,CB16.CB_16_N_1_E6,0.1639,0,N
1.154166667,E6,0.1929,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,3,CB16.CB_16_N_1,CB16.CB_16_N_1_3,CB16.CB_16_N_1_E6,0.1639,0.04425,N
1.731111111,E6,0.2524,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,4,CB16.CB_16_N_1,CB16.CB_16_N_1_4,CB16.CB_16_N_1_E6,0.1639,0.062275,N
2.308333333,E6,0.1488,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,5,CB16.CB_16_N_1,CB16.CB_16_N_1_5,CB16.CB_16_N_1_E6,0.1639,0.0803,N
2.885277778,E6,0.236,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,6,CB16.CB_16_N_1,CB16.CB_16_N_1_6,CB16.CB_16_N_1_E6,0.1639,0.0721,N
3.510277778,E6,0.2139,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,7,CB16.CB_16_N_1,CB16.CB_16_N_1_7,CB16.CB_16_N_1_E6,0.1639,0.05,N
4.0875,E6,0.2282,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,8,CB16.CB_16_N_1,CB16.CB_16_N_1_8,CB16.CB_16_N_1_E6,0.1639,0.0643,N
4.664444444,E6,0.2385,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,9,CB16.CB_16_N_1,CB16.CB_16_N_1_9,CB16.CB_16_N_1_E6,0.1639,0.0746,N
5.241388889,E6,0.0846,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,10,CB16.CB_16_N_1,CB16.CB_16_N_1_10,CB16.CB_16_N_1_E6,0.1639,0.07515,N
5.818333333,E6,0.2396,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,11,CB16.CB_16_N_1,CB16.CB_16_N_1_11,CB16.CB_16_N_1_E6,0.1639,0.0757,N
6.395555556,E6,0.2513,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,12,CB16.CB_16_N_1,CB16.CB_16_N_1_12,CB16.CB_16_N_1_E6,0.1639,0.0874,N
6.972777778,E6,0.2148,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,13,CB16.CB_16_N_1,CB16.CB_16_N_1_13,CB16.CB_16_N_1_E6,0.1639,0.09475,N
7.55,E6,0.266,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,14,CB16.CB_16_N_1,CB16.CB_16_N_1_14,CB16.CB_16_N_1_E6,0.1639,0.1021,N
8.126666667,E6,0.2946,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,15,CB16.CB_16_N_1,CB16.CB_16_N_1_15,CB16.CB_16_N_1_E6,0.1639,0.1307,N
8.703888889,E6,0.3067,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,16,CB16.CB_16_N_1,CB16.CB_16_N_1_16,CB16.CB_16_N_1_E6,0.1639,0.1428,N
9.281111111,E6,0.3084,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,17,CB16.CB_16_N_1,CB16.CB_16_N_1_17,CB16.CB_16_N_1_E6,0.1639,0.1445,N
9.858055556,E6,0.3165,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,18,CB16.CB_16_N_1,CB16.CB_16_N_1_18,CB16.CB_16_N_1_E6,0.1639,0.1526,N
10.43527778,E6,0.3311,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,19,CB16.CB_16_N_1,CB16.CB_16_N_1_19,CB16.CB_16_N_1_E6,0.1639,0.1672,N
11.01222222,E6,0.3299,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,20,CB16.CB_16_N_1,CB16.CB_16_N_1_20,CB16.CB_16_N_1_E6,0.1639,0.166,N
11.58833333,E6,0.3411,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,21,CB16.CB_16_N_1,CB16.CB_16_N_1_21,CB16.CB_16_N_1_E6,0.1639,0.1772,N
12.16527778,E6,0.355,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,22,CB16.CB_16_N_1,CB16.CB_16_N_1_22,CB16.CB_16_N_1_E6,0.1639,0.1911,N
12.74138889,E6,0.3721,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,23,CB16.CB_16_N_1,CB16.CB_16_N_1_23,CB16.CB_16_N_1_E6,0.1639,0.2082,N
13.31833333,E6,0.3588,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,24,CB16.CB_16_N_1,CB16.CB_16_N_1_24,CB16.CB_16_N_1_E6,0.1639,0.1949,N
13.89527778,E6,0.3798,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,2,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,6,Q2,25,CB16.CB_16_N_1,CB16.CB_16_N_1_25,CB16.CB_16_N_1_E6,0.1639,0.2159,N
0,E7,0.173,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,1,CB16.CB_16_N_1,CB16.CB_16_N_1_1,CB16.CB_16_N_1_E7,0.173,0,N
0.577222222,E7,0.2656,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,2,CB16.CB_16_N_1,CB16.CB_16_N_1_2,CB16.CB_16_N_1_E7,0.173,0,N
1.154166667,E7,0.1938,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,3,CB16.CB_16_N_1,CB16.CB_16_N_1_3,CB16.CB_16_N_1_E7,0.173,0.03935,N
1.731111111,E7,0.2517,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,4,CB16.CB_16_N_1,CB16.CB_16_N_1_4,CB16.CB_16_N_1_E7,0.173,0.05605,N
2.308333333,E7,0.1482,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,5,CB16.CB_16_N_1,CB16.CB_16_N_1_5,CB16.CB_16_N_1_E7,0.173,0.07275,N
2.885277778,E7,0.2398,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,6,CB16.CB_16_N_1,CB16.CB_16_N_1_6,CB16.CB_16_N_1_E7,0.173,0.0668,N
3.510277778,E7,0.218,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,7,CB16.CB_16_N_1,CB16.CB_16_N_1_7,CB16.CB_16_N_1_E7,0.173,0.045,N
4.0875,E7,0.2314,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,8,CB16.CB_16_N_1,CB16.CB_16_N_1_8,CB16.CB_16_N_1_E7,0.173,0.0584,N
4.664444444,E7,0.24,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,9,CB16.CB_16_N_1,CB16.CB_16_N_1_9,CB16.CB_16_N_1_E7,0.173,0.067,N
5.241388889,E7,0.0788,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,10,CB16.CB_16_N_1,CB16.CB_16_N_1_10,CB16.CB_16_N_1_E7,0.173,0.06545,N
5.818333333,E7,0.2369,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,11,CB16.CB_16_N_1,CB16.CB_16_N_1_11,CB16.CB_16_N_1_E7,0.173,0.0639,N
6.395555556,E7,0.2517,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,12,CB16.CB_16_N_1,CB16.CB_16_N_1_12,CB16.CB_16_N_1_E7,0.173,0.0787,N
6.972777778,E7,0.2436,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,13,CB16.CB_16_N_1,CB16.CB_16_N_1_13,CB16.CB_16_N_1_E7,0.173,0.09035,N
7.55,E7,0.275,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,14,CB16.CB_16_N_1,CB16.CB_16_N_1_14,CB16.CB_16_N_1_E7,0.173,0.102,N
8.126666667,E7,0.3064,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,15,CB16.CB_16_N_1,CB16.CB_16_N_1_15,CB16.CB_16_N_1_E7,0.173,0.1334,N
8.703888889,E7,0.3164,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,16,CB16.CB_16_N_1,CB16.CB_16_N_1_16,CB16.CB_16_N_1_E7,0.173,0.1434,N
9.281111111,E7,0.3208,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,17,CB16.CB_16_N_1,CB16.CB_16_N_1_17,CB16.CB_16_N_1_E7,0.173,0.1478,N
9.858055556,E7,0.3337,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,18,CB16.CB_16_N_1,CB16.CB_16_N_1_18,CB16.CB_16_N_1_E7,0.173,0.1607,N
10.43527778,E7,0.3461,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,19,CB16.CB_16_N_1,CB16.CB_16_N_1_19,CB16.CB_16_N_1_E7,0.173,0.1731,N
11.01222222,E7,0.3428,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,20,CB16.CB_16_N_1,CB16.CB_16_N_1_20,CB16.CB_16_N_1_E7,0.173,0.1698,N
11.58833333,E7,0.343,ERI,0.122,4,ERI_4,TOL,TOL_6,20,6,1,ERI_TOL,ERI_4_TOL_6,ERI_0.12_TOL_191.82,E,7,Q1,21,CB16.CB_16_N_1,CB16.CB_16_N_1_21,CB16.CB_16_N_1_E7,0.173,0.17,N
