Time_h,Well,OD,Drug_h,Conc_h,Conch_flag,DRUGH_FLAG,Drug_v,DRUGV_FLAG,Conc_v,Concv_flag,Comb_id,Comb,Comb_flags,Full.name,Well_letter,Well_number,quadrant.id,Time_points,plate_id,plate_tp,plate_wellID,mean_1sttp,OD_no1st,strain
3.510277778,E2,0.2591,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,7,CB16.CB_16_N_2,CB16.CB_16_N_2_7,CB16.CB_16_N_2_E2,0.1663,0.0928,N
4.0875,E2,0.2661,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,8,CB16.CB_16_N_2,CB16.CB_16_N_2_8,CB16.CB_16_N_2_E2,0.1663,0.0998,N
4.664722222,E2,0.2692,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,9,CB16.CB_16_N_2,CB16.CB_16_N_2_9,CB16.CB_16_N_2_E2,0.1663,0.1029,N
5.241388889,E2,0.278,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,10,CB16.CB_16_N_2,CB16.CB_16_N_2_10,CB16.CB_16_N_2_E2,0.1663,0.10415,N
5.818611111,E2,0.2717,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,11,CB16.CB_16_N_2,CB16.CB_16_N_2_11,CB16.CB_16_N_2_E2,0.1663,0.1054,N
6.395555556,E2,0.2761,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,12,CB16.CB_16_N_2,CB16.CB_16_N_2_12,CB16.CB_16_N_2_E2,0.1663,0.1098,N
6.972777778,E2,0.2789,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,13,CB16.CB_16_N_2,CB16.CB_16_N_2_13,CB16.CB_16_N_2_E2,0.1663,0.1142,N
7.55,E2,0.2849,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,14,CB16.CB_16_N_2,CB16.CB_16_N_2_14,CB16.CB_16_N_2_E2,0.1663,0.1186,N
8.126944444,E2,0.3028,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,15,CB16.CB_16_N_2,CB16.CB_16_N_2_15,CB16.CB_16_N_2_E2,0.1663,0.1365,N
8.704166667,E2,0.2994,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,16,CB16.CB_16_N_2,CB16.CB_16_N_2_16,CB16.CB_16_N_2_E2,0.1663,0.1331,N
9.281111111,E2,0.304,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,17,CB16.CB_16_N_2,CB16.CB_16_N_2_17,CB16.CB_16_N_2_E2,0.1663,0.1377,N
9.858055556,E2,0.3195,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,18,CB16.CB_16_N_2,CB16.CB_16_N_2_18,CB16.CB_16_N_2_E2,0.1663,0.1532,N
10.43527778,E2,0.3419,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,19,CB16.CB_16_N_2,CB16.CB_16_N_2_19,CB16.CB_16_N_2_E2,0.1663,0.1756,N
11.01222222,E2,0.3446,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,20,CB16.CB_16_N_2,CB16.CB_16_N_2_20,CB16.CB_16_N_2_E2,0.1663,0.1783,N
11.58833333,E2,0.3492,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,21,CB16.CB_16_N_2,CB16.CB_16_N_2_21,CB16.CB_16_N_2_E2,0.1663,0.1829,N
12.16555556,E2,0.3514,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,22,CB16.CB_16_N_2,CB16.CB_16_N_2_22,CB16.CB_16_N_2_E2,0.1663,0.1851,N
12.74166667,E2,0.3562,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,23,CB16.CB_16_N_2,CB16.CB_16_N_2_23,CB16.CB_16_N_2_E2,0.1663,0.1899,N
13.31833333,E2,0.3639,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,24,CB16.CB_16_N_2,CB16.CB_16_N_2_24,CB16.CB_16_N_2_E2,0.1663,0.1976,N
13.89527778,E2,0.3753,ERI,0.21,1,ERI_1,TOL,TOL_6,20,6,2,ERI_TOL,ERI_1_TOL_6,ERI_0.21_TOL_191.82,E,2,Q2,25,CB16.CB_16_N_2,CB16.CB_16_N_2_25,CB16.CB_16_N_2_E2,0.1663,0.209,N
0,E3,0.1681,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,1,CB16.CB_16_N_2,CB16.CB_16_N_2_1,CB16.CB_16_N_2_E3,0.1681,0,N
0.577222222,E3,0.1821,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,2,CB16.CB_16_N_2,CB16.CB_16_N_2_2,CB16.CB_16_N_2_E3,0.1681,0,N
1.154166667,E3,0.2777,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,3,CB16.CB_16_N_2,CB16.CB_16_N_2_3,CB16.CB_16_N_2_E3,0.1681,0.05495,N
1.731388889,E3,0.278,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,4,CB16.CB_16_N_2,CB16.CB_16_N_2_4,CB16.CB_16_N_2_E3,0.1681,0.075875,N
2.365555556,E3,0.1664,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,5,CB16.CB_16_N_2,CB16.CB_16_N_2_5,CB16.CB_16_N_2_E3,0.1681,0.0968,N
2.933055556,E3,0.2518,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,6,CB16.CB_16_N_2,CB16.CB_16_N_2_6,CB16.CB_16_N_2_E3,0.1681,0.0837,N
3.510277778,E3,0.2759,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,7,CB16.CB_16_N_2,CB16.CB_16_N_2_7,CB16.CB_16_N_2_E3,0.1681,0.1078,N
4.0875,E3,0.2837,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,8,CB16.CB_16_N_2,CB16.CB_16_N_2_8,CB16.CB_16_N_2_E3,0.1681,0.1156,N
4.664722222,E3,0.2854,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,9,CB16.CB_16_N_2,CB16.CB_16_N_2_9,CB16.CB_16_N_2_E3,0.1681,0.1173,N
5.241388889,E3,0.2939,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,10,CB16.CB_16_N_2,CB16.CB_16_N_2_10,CB16.CB_16_N_2_E3,0.1681,0.12015,N
5.818611111,E3,0.2911,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,11,CB16.CB_16_N_2,CB16.CB_16_N_2_11,CB16.CB_16_N_2_E3,0.1681,0.123,N
6.395555556,E3,0.2941,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,12,CB16.CB_16_N_2,CB16.CB_16_N_2_12,CB16.CB_16_N_2_E3,0.1681,0.126,N
6.972777778,E3,0.2987,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,13,CB16.CB_16_N_2,CB16.CB_16_N_2_13,CB16.CB_16_N_2_E3,0.1681,0.13075,N
7.55,E3,0.3036,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,14,CB16.CB_16_N_2,CB16.CB_16_N_2_14,CB16.CB_16_N_2_E3,0.1681,0.1355,N
8.126944444,E3,0.3212,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,15,CB16.CB_16_N_2,CB16.CB_16_N_2_15,CB16.CB_16_N_2_E3,0.1681,0.1531,N
8.704166667,E3,0.3158,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,16,CB16.CB_16_N_2,CB16.CB_16_N_2_16,CB16.CB_16_N_2_E3,0.1681,0.1477,N
9.281111111,E3,0.3209,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,17,CB16.CB_16_N_2,CB16.CB_16_N_2_17,CB16.CB_16_N_2_E3,0.1681,0.1528,N
9.858055556,E3,0.3322,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,18,CB16.CB_16_N_2,CB16.CB_16_N_2_18,CB16.CB_16_N_2_E3,0.1681,0.1641,N
10.43527778,E3,0.346,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,19,CB16.CB_16_N_2,CB16.CB_16_N_2_19,CB16.CB_16_N_2_E3,0.1681,0.1779,N
11.01222222,E3,0.3459,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,20,CB16.CB_16_N_2,CB16.CB_16_N_2_20,CB16.CB_16_N_2_E3,0.1681,0.1778,N
11.58833333,E3,0.3476,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,21,CB16.CB_16_N_2,CB16.CB_16_N_2_21,CB16.CB_16_N_2_E3,0.1681,0.1795,N
12.16555556,E3,0.3504,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,22,CB16.CB_16_N_2,CB16.CB_16_N_2_22,CB16.CB_16_N_2_E3,0.1681,0.1823,N
12.74166667,E3,0.3476,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,23,CB16.CB_16_N_2,CB16.CB_16_N_2_23,CB16.CB_16_N_2_E3,0.1681,0.1795,N
13.31833333,E3,0.3524,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,24,CB16.CB_16_N_2,CB16.CB_16_N_2_24,CB16.CB_16_N_2_E3,0.1681,0.1843,N
13.89527778,E3,0.362,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,1,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,3,Q1,25,CB16.CB_16_N_2,CB16.CB_16_N_2_25,CB16.CB_16_N_2_E3,0.1681,0.1939,N
0,E4,0.1724,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,1,CB16.CB_16_N_2,CB16.CB_16_N_2_1,CB16.CB_16_N_2_E4,0.1724,0,N
0.577222222,E4,0.2267,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,2,CB16.CB_16_N_2,CB16.CB_16_N_2_2,CB16.CB_16_N_2_E4,0.1724,0,N
1.154166667,E4,0.2564,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,3,CB16.CB_16_N_2,CB16.CB_16_N_2_3,CB16.CB_16_N_2_E4,0.1724,0.04505,N
1.731388889,E4,0.2625,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,4,CB16.CB_16_N_2,CB16.CB_16_N_2_4,CB16.CB_16_N_2_E4,0.1724,0.058025,N
2.365555556,E4,0.1721,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,5,CB16.CB_16_N_2,CB16.CB_16_N_2_5,CB16.CB_16_N_2_E4,0.1724,0.071,N
2.933055556,E4,0.2243,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,6,CB16.CB_16_N_2,CB16.CB_16_N_2_6,CB16.CB_16_N_2_E4,0.1724,0.0519,N
3.510277778,E4,0.2531,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,7,CB16.CB_16_N_2,CB16.CB_16_N_2_7,CB16.CB_16_N_2_E4,0.1724,0.0807,N
4.0875,E4,0.2661,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,8,CB16.CB_16_N_2,CB16.CB_16_N_2_8,CB16.CB_16_N_2_E4,0.1724,0.0937,N
4.664722222,E4,0.2652,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,9,CB16.CB_16_N_2,CB16.CB_16_N_2_9,CB16.CB_16_N_2_E4,0.1724,0.0928,N
5.241388889,E4,0.2803,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,10,CB16.CB_16_N_2,CB16.CB_16_N_2_10,CB16.CB_16_N_2_E4,0.1724,0.09765,N
5.818611111,E4,0.2749,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,11,CB16.CB_16_N_2,CB16.CB_16_N_2_11,CB16.CB_16_N_2_E4,0.1724,0.1025,N
6.395555556,E4,0.2743,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,12,CB16.CB_16_N_2,CB16.CB_16_N_2_12,CB16.CB_16_N_2_E4,0.1724,0.1019,N
6.972777778,E4,0.282,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,13,CB16.CB_16_N_2,CB16.CB_16_N_2_13,CB16.CB_16_N_2_E4,0.1724,0.10855,N
7.55,E4,0.2876,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,14,CB16.CB_16_N_2,CB16.CB_16_N_2_14,CB16.CB_16_N_2_E4,0.1724,0.1152,N
8.126944444,E4,0.3083,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,15,CB16.CB_16_N_2,CB16.CB_16_N_2_15,CB16.CB_16_N_2_E4,0.1724,0.1359,N
8.704166667,E4,0.2957,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,16,CB16.CB_16_N_2,CB16.CB_16_N_2_16,CB16.CB_16_N_2_E4,0.1724,0.1233,N
9.281111111,E4,0.3028,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,17,CB16.CB_16_N_2,CB16.CB_16_N_2_17,CB16.CB_16_N_2_E4,0.1724,0.1304,N
9.858055556,E4,0.3185,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,18,CB16.CB_16_N_2,CB16.CB_16_N_2_18,CB16.CB_16_N_2_E4,0.1724,0.1461,N
10.43527778,E4,0.3358,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,19,CB16.CB_16_N_2,CB16.CB_16_N_2_19,CB16.CB_16_N_2_E4,0.1724,0.1634,N
11.01222222,E4,0.3338,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,20,CB16.CB_16_N_2,CB16.CB_16_N_2_20,CB16.CB_16_N_2_E4,0.1724,0.1614,N
11.58833333,E4,0.3371,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,21,CB16.CB_16_N_2,CB16.CB_16_N_2_21,CB16.CB_16_N_2_E4,0.1724,0.1647,N
12.16555556,E4,0.3352,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,22,CB16.CB_16_N_2,CB16.CB_16_N_2_22,CB16.CB_16_N_2_E4,0.1724,0.1628,N
12.74166667,E4,0.3368,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,23,CB16.CB_16_N_2,CB16.CB_16_N_2_23,CB16.CB_16_N_2_E4,0.1724,0.1644,N
13.31833333,E4,0.3455,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,24,CB16.CB_16_N_2,CB16.CB_16_N_2_24,CB16.CB_16_N_2_E4,0.1724,0.1731,N
13.89527778,E4,0.3579,ERI,0.181,2,ERI_2,TOL,TOL_6,20,6,2,ERI_TOL,ERI_2_TOL_6,ERI_0.18_TOL_191.82,E,4,Q2,25,CB16.CB_16_N_2,CB16.CB_16_N_2_25,CB16.CB_16_N_2_E4,0.1724,0.1855,N
0,E5,0.171,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,1,CB16.CB_16_N_2,CB16.CB_16_N_2_1,CB16.CB_16_N_2_E5,0.171,0,N
0.577222222,E5,0.2565,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,2,CB16.CB_16_N_2,CB16.CB_16_N_2_2,CB16.CB_16_N_2_E5,0.171,0,N
1.154166667,E5,0.2485,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,3,CB16.CB_16_N_2,CB16.CB_16_N_2_3,CB16.CB_16_N_2_E5,0.171,0.0442,N
1.731388889,E5,0.2594,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,4,CB16.CB_16_N_2,CB16.CB_16_N_2_4,CB16.CB_16_N_2_E5,0.171,0.059075,N
2.365555556,E5,0.1788,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,5,CB16.CB_16_N_2,CB16.CB_16_N_2_5,CB16.CB_16_N_2_E5,0.171,0.07395,N
2.933055556,E5,0.2305,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,6,CB16.CB_16_N_2,CB16.CB_16_N_2_6,CB16.CB_16_N_2_E5,0.171,0.0595,N
3.510277778,E5,0.2512,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,7,CB16.CB_16_N_2,CB16.CB_16_N_2_7,CB16.CB_16_N_2_E5,0.171,0.0802,N
4.0875,E5,0.2633,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,8,CB16.CB_16_N_2,CB16.CB_16_N_2_8,CB16.CB_16_N_2_E5,0.171,0.0923,N
4.664722222,E5,0.2626,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,9,CB16.CB_16_N_2,CB16.CB_16_N_2_9,CB16.CB_16_N_2_E5,0.171,0.0916,N
5.241388889,E5,0.2748,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,10,CB16.CB_16_N_2,CB16.CB_16_N_2_10,CB16.CB_16_N_2_E5,0.171,0.0964,N
5.818611111,E5,0.2722,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,11,CB16.CB_16_N_2,CB16.CB_16_N_2_11,CB16.CB_16_N_2_E5,0.171,0.1012,N
6.395555556,E5,0.2714,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,12,CB16.CB_16_N_2,CB16.CB_16_N_2_12,CB16.CB_16_N_2_E5,0.171,0.1004,N
6.972777778,E5,0.2773,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,13,CB16.CB_16_N_2,CB16.CB_16_N_2_13,CB16.CB_16_N_2_E5,0.171,0.1069,N
7.55,E5,0.2844,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,14,CB16.CB_16_N_2,CB16.CB_16_N_2_14,CB16.CB_16_N_2_E5,0.171,0.1134,N
8.126944444,E5,0.3023,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,15,CB16.CB_16_N_2,CB16.CB_16_N_2_15,CB16.CB_16_N_2_E5,0.171,0.1313,N
8.704166667,E5,0.2912,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,16,CB16.CB_16_N_2,CB16.CB_16_N_2_16,CB16.CB_16_N_2_E5,0.171,0.1202,N
9.281111111,E5,0.298,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,17,CB16.CB_16_N_2,CB16.CB_16_N_2_17,CB16.CB_16_N_2_E5,0.171,0.127,N
9.858055556,E5,0.3119,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,18,CB16.CB_16_N_2,CB16.CB_16_N_2_18,CB16.CB_16_N_2_E5,0.171,0.1409,N
10.43527778,E5,0.3273,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,19,CB16.CB_16_N_2,CB16.CB_16_N_2_19,CB16.CB_16_N_2_E5,0.171,0.1563,N
11.01222222,E5,0.327,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,20,CB16.CB_16_N_2,CB16.CB_16_N_2_20,CB16.CB_16_N_2_E5,0.171,0.156,N
11.58833333,E5,0.3317,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,21,CB16.CB_16_N_2,CB16.CB_16_N_2_21,CB16.CB_16_N_2_E5,0.171,0.1607,N
12.16555556,E5,0.3363,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,22,CB16.CB_16_N_2,CB16.CB_16_N_2_22,CB16.CB_16_N_2_E5,0.171,0.1653,N
12.74166667,E5,0.3336,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,23,CB16.CB_16_N_2,CB16.CB_16_N_2_23,CB16.CB_16_N_2_E5,0.171,0.1626,N
13.31833333,E5,0.3362,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,24,CB16.CB_16_N_2,CB16.CB_16_N_2_24,CB16.CB_16_N_2_E5,0.171,0.1652,N
13.89527778,E5,0.3491,ERI,0.151,3,ERI_3,TOL,TOL_6,20,6,1,ERI_TOL,ERI_3_TOL_6,ERI_0.15_TOL_191.82,E,5,Q1,25,CB16.CB_16_N_2,CB16.CB_16_N_2_25,CB16.CB_16_N_2_E5,0.171,0.1781,N
